iter	Passed	Remaining
8291	10714	8667
8292	10715	8666
8293	10716	8664
8294	10717	8663
8295	10718	8661
8296	10719	8660
8297	10720	8658
8298	10721	8657
8299	10723	8656
8300	10724	8654
8301	10725	8653
8302	10726	8651
8303	10727	8649
8304	10728	8648
8305	10729	8647
8306	10730	8645
8307	10732	8644
8308	10733	8643
8309	10735	8643
8310	10737	8641
8311	10738	8640
8312	10739	8639
8313	10740	8637
8314	10741	8635
8315	10742	8634
8316	10743	8633
8317	10744	8631
8318	10745	8629
8319	10746	8628
8320	10747	8626
8321	10748	8625
8322	10749	8623
8323	10750	8622
8324	10751	8620
8325	10753	8619
8326	10754	8618
8327	10755	8616
8328	10756	8615
8329	10757	8613
8330	10758	8612
8331	10761	8612
8332	10763	8611
8333	10766	8611
8334	10768	8611
8335	10771	8610
8336	10773	8610
8337	10775	8609
8338	10778	8609
8339	10780	8608
8340	10782	8608
8341	10784	8607
8342	10787	8607
8343	10789	8606
8344	10798	8611
8345	10800	8610
8346	10802	8610
8347	10804	8609
8348	10805	8608
8349	10806	8606
8350	10906	8683
8351	10953	8718
8352	10955	8718
8353	10957	8716
8354	10958	8715
8355	10959	8713
8356	10960	8712
8357	10961	8710
8358	10962	8709
8359	10963	8707
8360	10964	8706
8361	10965	8705
8362	10967	8703
8363	10968	8702
8364	10969	8700
8365	10970	8699
8366	10971	8697
8367	10973	8696
8368	10975	8695
8369	10977	8695
8370	10980	8695
8371	10981	8693
8372	10982	8692
8373	10984	8691
8374	10985	8689
8375	10986	8688
8376	10987	8687
8377	10988	8685
8378	10990	8684
8379	10991	8682
8380	10992	8681
8381	10993	8680
8382	10994	8678
8383	10996	8677
8384	10997	8675
8385	10998	8674
8386	10999	8672
8387	11000	8671
8388	11001	8669
8389	11002	8668
8390	11004	8667
8391	11008	8668
8392	11009	8666
8393	11010	8665
8394	11011	8663
8395	11013	8662
8396	11014	8660
8397	11015	8659
8398	11016	8658
8399	11017	8656
8400	11018	8655
8401	11019	8653
8402	11020	8652
8403	11021	8650
8404	11022	8649
8405	11024	8647
8406	11025	8646
8407	11026	8644
8408	11027	8643
8409	11028	8641
8410	11029	8640
8411	11030	8639
8412	11032	8637
8413	11035	8638
8414	11036	8636
8415	11038	8635
8416	11039	8633
8417	11040	8632
8418	11041	8630
8419	11042	8629
8420	11043	8627
8421	11044	8626
8422	11045	8624
8423	11046	8623
8424	11047	8621
8425	11048	8620
8426	11049	8618
8427	11051	8617
8428	11052	8615
8429	11053	8614
8430	11054	8612
8431	11055	8611
8432	11056	8609
8433	11057	8608
8434	11058	8606
8435	11059	8605
8436	11060	8603
8437	11061	8602
8438	11063	8601
8439	11065	8600
8440	11067	8600
8441	11069	8599
8442	11071	8598
8443	11073	8597
8444	11074	8595
8445	11075	8594
8446	11076	8593
8447	11077	8591
8448	11079	8590
8449	11080	8589
8450	11081	8587
8451	11082	8586
8452	11083	8584
8453	11084	8583
8454	11086	8581
8455	11087	8580
8456	11088	8578
8457	11089	8577
8458	11090	8575
8459	11091	8574
8460	11092	8572
8461	11094	8572
8462	11096	8571
8463	11097	8569
8464	11098	8568
8465	11099	8566
8466	11100	8565
8467	11101	8563
8468	11102	8562
8469	11103	8560
8470	11105	8559
8471	11106	8557
8472	11107	8556
8473	11108	8554
8474	11109	8553
8475	11110	8551
8476	11111	8550
8477	11112	8548
8478	11113	8546
8479	11114	8545
8480	11115	8543
8481	11116	8542
8482	11117	8540
8483	11118	8539
8484	11119	8537
8485	11121	8537
8486	11123	8536
8487	11124	8534
8488	11125	8533
8489	11126	8532
8490	11128	8530
8491	11129	8528
8492	11130	8527
8493	11131	8525
8494	11131	8524
8495	11132	8522
8496	11134	8521
8497	11135	8519
8498	11136	8518
8499	11137	8516
8500	11138	8515
8501	11139	8513
8502	11140	8512
8503	11141	8510
8504	11142	8508
8505	11143	8507
8506	11144	8505
8507	11145	8504
8508	11146	8502
8509	11147	8501
8510	11148	8499
8511	11149	8498
8512	11150	8496
8513	11151	8495
8514	11153	8494
8515	11155	8493
8516	11156	8492
8517	11157	8490
8518	11159	8489
8519	11160	8487
8520	11161	8486
8521	11162	8484
8522	11163	8483
8523	11164	8481
8524	11165	8480
8525	11166	8478
8526	11167	8477
8527	11168	8475
8528	11169	8474
8529	11170	8472
8530	11171	8471
8531	11172	8469
8532	11173	8468
8533	11174	8466
8534	11175	8465
8535	11176	8463
8536	11177	8462
8537	11178	8460
8538	11180	8459
8539	11182	8459
8540	11184	8457
8541	11185	8456
8542	11186	8454
8543	11187	8453
8544	11188	8451
8545	11189	8450
8546	11190	8448
8547	11191	8447
8548	11192	8445
8549	11193	8444
8550	11194	8442
8551	11195	8441
8552	11196	8439
8553	11197	8438
8554	11198	8436
8555	11199	8434
8556	11200	8433
8557	11201	8431
8558	11202	8430
8559	11203	8428
8560	11204	8427
8561	11205	8425
8562	11206	8424
8563	11207	8422
8564	11209	8421
8565	11211	8421
8566	11213	8420
8567	11214	8418
8568	11215	8417
8569	11216	8415
8570	11217	8414
8571	11218	8412
8572	11219	8411
8573	11220	8409
8574	11221	8408
8575	11222	8406
8576	11223	8404
8577	11224	8403
8578	11225	8401
8579	11226	8400
8580	11227	8398
8581	11228	8397
8582	11229	8395
8583	11230	8394
8584	11231	8392
8585	11232	8391
8586	11233	8389
8587	11235	8388
8588	11236	8387
8589	11237	8385
8590	11239	8384
8591	11242	8384
8592	11243	8383
8593	11244	8381
8594	11245	8380
8595	11247	8379
8596	11248	8377
8597	11249	8376
8598	11250	8374
8599	11251	8373
8600	11252	8371
8601	11253	8370
8602	11254	8368
8603	11255	8366
8604	11256	8365
8605	11257	8363
8606	11258	8362
8607	11259	8360
8608	11260	8359
8609	11261	8357
8610	11262	8356
8611	11263	8354
8612	11264	8353
8613	11265	8351
8614	11266	8350
8615	11267	8348
8616	11268	8347
8617	11269	8345
8618	11271	8345
8619	11274	8344
8620	11275	8343
8621	11276	8341
8622	11277	8340
8623	11278	8338
8624	11279	8336
8625	11280	8335
8626	11281	8334
8627	11282	8332
8628	11283	8331
8629	11284	8329
8630	11285	8327
8631	11286	8326
8632	11287	8324
8633	11288	8323
8634	11289	8321
8635	11290	8320
8636	11291	8318
8637	11292	8317
8638	11293	8315
8639	11294	8314
8640	11295	8312
8641	11296	8311
8642	11298	8309
8643	11299	8308
8644	11302	8308
8645	11304	8307
8646	11306	8306
8647	11308	8306
8648	11311	8305
8649	11313	8305
8650	11315	8304
8651	11317	8303
8652	11320	8303
8653	11322	8302
8654	11324	8301
8655	11326	8301
8656	11328	8300
8657	11330	8299
8658	11331	8298
8659	11332	8296
8660	11334	8295
8661	11335	8293
8662	11336	8292
8663	11337	8290
8664	11338	8289
8665	11339	8287
8666	11340	8286
8667	11341	8284
8668	11342	8283
8669	11343	8281
8670	11344	8280
8671	11345	8278
8672	11346	8277
8673	11347	8275
8674	11348	8274
8675	11349	8272
8676	11350	8271
8677	11351	8269
8678	11352	8268
8679	11353	8266
8680	11354	8265
8681	11355	8263
8682	11356	8262
8683	11357	8260
8684	11358	8259
8685	11361	8258
8686	11362	8257
8687	11364	8256
8688	11364	8254
8689	11366	8253
8690	11367	8251
8691	11368	8250
8692	11369	8248
8693	11370	8247
8694	11371	8246
8695	11373	8244
8696	11374	8243
8697	11376	8242
8698	11377	8241
8699	11378	8239
8700	11379	8238
8701	11381	8237
8702	11382	8235
8703	11383	8234
8704	11384	8232
8705	11385	8231
8706	11386	8229
8707	11389	8229
8708	11391	8228
8709	11392	8227
8710	11393	8225
8711	11394	8224
8712	11395	8222
8713	11396	8221
8714	11397	8219
8715	11398	8218
8716	11399	8216
8717	11400	8215
8718	11401	8213
8719	11403	8212
8720	11404	8210
8721	11405	8209
8722	11406	8207
8723	11407	8206
8724	11408	8204
8725	11409	8203
8726	11410	8201
8727	11411	8200
8728	11412	8198
8729	11413	8197
8730	11414	8195
8731	11415	8194
8732	11417	8193
8733	11419	8192
8734	11420	8191
8735	11422	8189
8736	11423	8188
8737	11424	8187
8738	11425	8185
8739	11426	8184
8740	11427	8182
8741	11428	8180
8742	11429	8179
8743	11430	8177
8744	11431	8176
8745	11432	8175
8746	11433	8173
8747	11434	8172
8748	11435	8170
8749	11436	8168
8750	11437	8167
8751	11438	8165
8752	11439	8164
8753	11440	8162
8754	11441	8161
8755	11442	8159
8756	11443	8158
8757	11444	8156
8758	11446	8155
8759	11447	8154
8760	11449	8153
8761	11450	8152
8762	11452	8150
8763	11453	8149
8764	11454	8148
8765	11455	8146
8766	11456	8144
8767	11457	8143
8768	11458	8141
8769	11459	8140
8770	11460	8138
8771	11461	8137
8772	11462	8135
8773	11463	8134
8774	11464	8132
8775	11465	8131
8776	11466	8129
8777	11467	8128
8778	11468	8126
8779	11469	8125
8780	11470	8123
8781	11471	8122
8782	11472	8120
8783	11473	8119
8784	11474	8118
8785	11477	8117
8786	11478	8116
8787	11480	8114
8788	11481	8113
8789	11482	8111
8790	11483	8110
8791	11484	8108
8792	11485	8107
8793	11486	8106
8794	11487	8104
8795	11488	8103
8796	11489	8101
8797	11490	8100
8798	11491	8098
8799	11492	8096
8800	11493	8095
8801	11494	8093
8802	11495	8092
8803	11496	8090
8804	11497	8089
8805	11498	8088
8806	11499	8086
8807	11500	8084
8808	11501	8083
8809	11502	8081
8810	11503	8080
8811	11504	8079
8812	11506	8077
8813	11507	8076
8814	11508	8074
8815	11509	8073
8816	11510	8071
8817	11511	8070
8818	11514	8069
8819	11515	8068
8820	11516	8067
8821	11517	8065
8822	11518	8064
8823	11519	8062
8824	11520	8061
8825	11521	8059
8826	11522	8058
8827	11523	8056
8828	11524	8055
8829	11525	8053
8830	11526	8052
8831	11527	8050
8832	11529	8049
8833	11529	8047
8834	11530	8046
8835	11532	8044
8836	11533	8043
8837	11534	8042
8838	11537	8041
8839	11538	8040
8840	11539	8039
8841	11540	8037
8842	11541	8036
8843	11542	8034
8844	11544	8033
8845	11545	8031
8846	11546	8030
8847	11547	8028
8848	11548	8027
8849	11549	8025
8850	11550	8024
8851	11551	8022
8852	11552	8021
8853	11553	8019
8854	11554	8018
8855	11555	8016
8856	11556	8015
8857	11557	8013
8858	11558	8012
8859	11559	8010
8860	11560	8009
8861	11561	8007
8862	11562	8006
8863	11565	8006
8864	11567	8004
8865	11568	8003
8866	11568	8001
8867	11570	8000
8868	11571	7998
8869	11571	7997
8870	11573	7995
8871	11573	7994
8872	11574	7992
8873	11575	7991
8874	11577	7989
8875	11578	7988
8876	11579	7986
8877	11580	7985
8878	11581	7984
8879	11582	7982
8880	11583	7981
8881	11584	7979
8882	11585	7977
8883	11586	7976
8884	11587	7974
8885	11588	7973
8886	11589	7971
8887	11590	7970
8888	11591	7969
8889	11592	7967
8890	11594	7966
8891	11596	7965
8892	11598	7964
8893	11599	7963
8894	11600	7961
8895	11601	7960
8896	11602	7958
8897	11603	7957
8898	11604	7955
8899	11605	7954
8900	11606	7952
8901	11607	7951
8902	11608	7949
8903	11609	7948
8904	11610	7946
8905	11611	7945
8906	11612	7944
8907	11613	7942
8908	11614	7941
8909	11615	7939
8910	11616	7937
8911	11617	7936
8912	11618	7934
8913	11619	7933
8914	11620	7931
8915	11622	7930
8916	11623	7929
8917	11625	7928
8918	11627	7927
8919	11628	7926
8920	11630	7925
8921	11631	7923
8922	11632	7922
8923	11633	7920
8924	11634	7919
8925	11635	7917
8926	11636	7916
8927	11637	7914
8928	11638	7913
8929	11639	7911
8930	11640	7910
8931	11641	7908
8932	11642	7907
8933	11643	7905
8934	11644	7904
8935	11645	7902
8936	11646	7901
8937	11647	7899
8938	11648	7898
8939	11649	7896
8940	11650	7895
8941	11651	7893
8942	11654	7893
8943	11655	7892
8944	11656	7890
8945	11657	7889
8946	11659	7887
8947	11660	7886
8948	11661	7884
8949	11662	7883
8950	11663	7881
8951	11664	7880
8952	11665	7878
8953	11665	7877
8954	11666	7875
8955	11667	7874
8956	11668	7872
8957	11669	7871
8958	11671	7869
8959	11672	7868
8960	11673	7866
8961	11674	7865
8962	11675	7863
8963	11676	7862
8964	11677	7860
8965	11678	7859
8966	11679	7857
8967	11680	7856
8968	11681	7855
8969	11683	7854
8970	11685	7853
8971	11687	7852
8972	11688	7850
8973	11689	7849
8974	11690	7847
8975	11691	7846
8976	11692	7844
8977	11693	7843
8978	11694	7841
8979	11695	7840
8980	11696	7838
8981	11697	7837
8982	11698	7835
8983	11699	7834
8984	11700	7832
8985	11701	7831
8986	11702	7829
8987	11703	7828
8988	11704	7826
8989	11705	7825
8990	11706	7823
8991	11707	7822
8992	11708	7820
8993	11709	7819
8994	11710	7818
8995	11713	7817
8996	11714	7816
8997	11716	7815
8998	11717	7813
8999	11718	7812
9000	11719	7810
9001	11720	7809
9002	11721	7807
9003	11722	7806
9004	11723	7804
9005	11724	7803
9006	11725	7801
9007	11726	7800
9008	11727	7798
9009	11728	7797
9010	11729	7795
9011	11730	7794
9012	11731	7792
9013	11732	7791
9014	11733	7789
9015	11734	7788
9016	11735	7786
9017	11736	7785
9018	11737	7784
9019	11738	7782
9020	11740	7781
9021	11741	7779
9022	11744	7779
9023	11745	7778
9024	11746	7776
9025	11747	7775
9026	11748	7773
9027	11749	7772
9028	11750	7770
9029	11751	7769
9030	11752	7767
9031	11753	7766
9032	11754	7765
9033	11755	7763
9034	11756	7762
9035	11757	7760
9036	11758	7759
9037	11759	7757
9038	11760	7756
9039	11762	7754
9040	11763	7753
9041	11764	7751
9042	11765	7750
9043	11765	7748
9044	11766	7747
9045	11768	7745
9046	11769	7744
9047	11770	7742
9048	11771	7741
9049	11773	7740
9050	11775	7739
9051	11777	7738
9052	11778	7737
9053	11779	7735
9054	11780	7734
9055	11781	7733
9056	11782	7731
9057	11783	7729
9058	11784	7728
9059	11785	7727
9060	11786	7725
9061	11787	7724
9062	11788	7722
9063	11789	7721
9064	11790	7719
9065	11791	7718
9066	11792	7716
9067	11793	7715
9068	11794	7713
9069	11795	7712
9070	11796	7710
9071	11797	7709
9072	11798	7707
9073	11800	7706
9074	11801	7705
9075	11802	7703
9076	11805	7703
9077	11806	7702
9078	11807	7700
9079	11808	7699
9080	11809	7697
9081	11810	7696
9082	11812	7694
9083	11813	7693
9084	11814	7691
9085	11815	7690
9086	11816	7689
9087	11817	7687
9088	11818	7686
9089	11819	7684
9090	11820	7683
9091	11821	7681
9092	11822	7680
9093	11823	7678
9094	11825	7677
9095	11826	7676
9096	11827	7674
9097	11828	7673
9098	11829	7672
9099	11831	7671
9100	11833	7670
9101	11835	7669
9102	11836	7667
9103	11837	7666
9104	11838	7664
9105	11839	7663
9106	11840	7661
9107	11841	7660
9108	11842	7658
9109	11843	7657
9110	11844	7655
9111	11845	7654
9112	11846	7652
9113	11847	7651
9114	11848	7650
9115	11849	7648
9116	11850	7647
9117	11851	7645
9118	11852	7644
9119	11853	7642
9120	11855	7641
9121	11856	7639
9122	11857	7638
9123	11858	7636
9124	11859	7635
9125	11860	7634
9126	11862	7633
9127	11864	7632
9128	11865	7630
9129	11866	7629
9130	11867	7628
9131	11868	7626
9132	11869	7625
9133	11870	7623
9134	11871	7622
9135	11872	7620
9136	11873	7619
9137	11874	7617
9138	11875	7616
9139	11877	7614
9140	11878	7613
9141	11879	7611
9142	11880	7610
9143	11881	7608
9144	11882	7607
9145	11883	7606
9146	11884	7604
9147	11885	7603
9148	11886	7601
9149	11887	7600
9150	11888	7598
9151	11891	7598
9152	11893	7597
9153	11894	7595
9154	11895	7594
9155	11896	7593
9156	11897	7591
9157	11898	7590
9158	11993	7648
9159	11995	7647
9160	11999	7647
9161	12000	7646
9162	12001	7645
9163	12002	7643
9164	12003	7642
9165	12004	7640
9166	12005	7639
9167	12006	7637
9168	12008	7636
9169	12010	7635
9170	12011	7634
9171	12015	7634
9172	12016	7633
9173	12017	7631
9174	12018	7630
9175	12019	7629
9176	12021	7627
9177	12022	7626
9178	12023	7624
9179	12024	7623
9180	12025	7621
9181	12026	7620
9182	12027	7618
9183	12028	7617
9184	12029	7615
9185	12030	7614
9186	12031	7612
9187	12032	7611
9188	12033	7610
9189	12034	7608
9190	12036	7607
9191	12037	7605
9192	12038	7604
9193	12039	7602
9194	12040	7601
9195	12043	7601
9196	12045	7600
9197	12046	7598
9198	12047	7597
9199	12048	7595
9200	12049	7594
9201	12050	7592
9202	12051	7591
9203	12052	7590
9204	12054	7588
9205	12055	7587
9206	12056	7585
9207	12058	7585
9208	12059	7583
9209	12060	7582
9210	12061	7580
9211	12062	7579
9212	12063	7577
9213	12064	7576
9214	12065	7574
9215	12066	7573
9216	12067	7571
9217	12069	7570
9218	12070	7568
9219	12073	7568
9220	12074	7567
9221	12075	7565
9222	12076	7564
9223	12077	7562
9224	12078	7561
9225	12079	7559
9226	12080	7558
9227	12081	7557
9228	12082	7555
9229	12083	7554
9230	12084	7552
9231	12085	7551
9232	12086	7549
9233	12087	7548
9234	12089	7546
9235	12090	7545
9236	12091	7543
9237	12092	7542
9238	12093	7540
9239	12094	7539
9240	12095	7537
9241	12096	7536
9242	12097	7534
9243	12098	7533
9244	12099	7532
9245	12102	7531
9246	12103	7530
9247	12104	7528
9248	12106	7527
9249	12107	7526
9250	12108	7524
9251	12109	7523
9252	12110	7521
9253	12111	7520
9254	12112	7518
9255	12113	7517
9256	12114	7515
9257	12115	7514
9258	12116	7512
9259	12117	7511
9260	12118	7509
9261	12119	7508
9262	12120	7506
9263	12121	7505
9264	12122	7503
9265	12123	7502
9266	12124	7500
9267	12125	7499
9268	12126	7498
9269	12128	7496
9270	12129	7495
9271	12131	7494
9272	12133	7493
9273	12134	7492
9274	12135	7490
9275	12136	7489
9276	12137	7487
9277	12138	7486
9278	12139	7484
9279	12140	7483
9280	12141	7481
9281	12142	7480
9282	12143	7478
9283	12144	7477
9284	12145	7475
9285	12146	7474
9286	12147	7472
9287	12148	7471
9288	12149	7469
9289	12150	7468
9290	12151	7466
9291	12152	7465
9292	12153	7463
9293	12154	7462
9294	12156	7461
9295	12157	7459
9296	12158	7458
9297	12159	7456
9298	12160	7455
9299	12163	7454
9300	12164	7453
9301	12166	7452
9302	12167	7450
9303	12168	7449
9304	12169	7448
9305	12170	7446
9306	12171	7445
9307	12172	7443
9308	12173	7442
9309	12174	7440
9310	12175	7439
9311	12176	7437
9312	12178	7436
9313	12179	7435
9314	12180	7433
9315	12181	7432
9316	12182	7430
9317	12183	7429
9318	12184	7427
9319	12185	7426
9320	12186	7425
9321	12187	7423
9322	12190	7422
9323	12192	7422
9324	12193	7420
9325	12194	7419
9326	12195	7417
9327	12196	7416
9328	12197	7414
9329	12198	7413
9330	12199	7411
9331	12200	7410
9332	12201	7408
9333	12202	7407
9334	12203	7405
9335	12204	7404
9336	12205	7402
9337	12206	7401
9338	12207	7399
9339	12208	7398
9340	12209	7396
9341	12210	7395
9342	12211	7393
9343	12212	7392
9344	12213	7391
9345	12214	7389
9346	12216	7388
9347	12217	7386
9348	12219	7386
9349	12221	7385
9350	12222	7383
9351	12223	7382
9352	12224	7380
9353	12225	7379
9354	12226	7377
9355	12227	7376
9356	12228	7374
9357	12229	7373
9358	12230	7371
9359	12231	7370
9360	12232	7368
9361	12233	7367
9362	12234	7365
9363	12235	7364
9364	12236	7362
9365	12237	7361
9366	12238	7359
9367	12239	7358
9368	12240	7356
9369	12241	7355
9370	12242	7354
9371	12243	7352
9372	12244	7351
9373	12245	7349
9374	12246	7348
9375	12248	7346
9376	12250	7346
9377	12252	7345
9378	12253	7343
9379	12254	7342
9380	12255	7340
9381	12256	7339
9382	12257	7337
9383	12258	7336
9384	12259	7334
9385	12260	7333
9386	12261	7331
9387	12262	7330
9388	12263	7329
9389	12264	7327
9390	12265	7326
9391	12266	7324
9392	12267	7323
9393	12268	7321
9394	12269	7320
9395	12270	7318
9396	12271	7317
9397	12272	7315
9398	12273	7314
9399	12274	7312
9400	12275	7311
9401	12277	7309
9402	12278	7308
9403	12279	7307
9404	12282	7306
9405	12283	7305
9406	12284	7303
9407	12285	7302
9408	12286	7301
9409	12287	7299
9410	12288	7298
9411	12289	7296
9412	12290	7295
9413	12291	7293
9414	12292	7292
9415	12293	7290
9416	12294	7289
9417	12295	7287
9418	12297	7286
9419	12298	7284
9420	12299	7283
9421	12299	7281
9422	12301	7280
9423	12302	7278
9424	12302	7277
9425	12304	7275
9426	12305	7274
9427	12306	7273
9428	12309	7273
9429	12311	7271
9430	12312	7270
9431	12313	7268
9432	12314	7267
9433	12315	7265
9434	12316	7264
9435	12317	7263
9436	12318	7261
9437	12319	7260
9438	12320	7258
9439	12321	7257
9440	12322	7255
9441	12323	7254
9442	12324	7252
9443	12325	7251
9444	12326	7249
9445	12327	7248
9446	12328	7246
9447	12329	7245
9448	12330	7243
9449	12331	7242
9450	12332	7240
9451	12333	7239
9452	12334	7238
9453	12335	7236
9454	12336	7235
9455	12337	7233
9456	12339	7232
9457	12342	7232
9458	12343	7230
9459	12344	7229
9460	12345	7227
9461	12346	7226
9462	12347	7224
9463	12348	7223
9464	12349	7221
9465	12350	7220
9466	12351	7218
9467	12352	7217
9468	12353	7216
9469	12355	7214
9470	12356	7213
9471	12357	7211
9472	12358	7210
9473	12359	7208
9474	12360	7207
9475	12361	7205
9476	12362	7204
9477	12363	7202
9478	12364	7201
9479	12367	7201
9480	12368	7199
9481	12369	7198
9482	12370	7196
9483	12371	7195
9484	12372	7194
9485	12373	7192
9486	12374	7191
9487	12375	7189
9488	12376	7188
9489	12377	7186
9490	12379	7185
9491	12380	7183
9492	12381	7182
9493	12382	7180
9494	12383	7179
9495	12384	7178
9496	12385	7176
9497	12386	7175
9498	12387	7173
9499	12388	7172
9500	12389	7170
9501	12390	7169
9502	12391	7167
9503	12392	7166
9504	12393	7165
9505	12394	7163
9506	12396	7162
9507	12397	7161
9508	12399	7159
9509	12400	7158
9510	12401	7157
9511	12402	7155
9512	12403	7154
9513	12404	7152
9514	12405	7151
9515	12406	7149
9516	12407	7148
9517	12408	7146
9518	12409	7145
9519	12410	7143
9520	12411	7142
9521	12412	7140
9522	12413	7139
9523	12414	7138
9524	12415	7136
9525	12416	7135
9526	12417	7133
9527	12418	7132
9528	12419	7130
9529	12420	7129
9530	12422	7127
9531	12423	7126
9532	12425	7125
9533	12427	7124
9534	12428	7123
9535	12429	7121
9536	12430	7120
9537	12431	7118
9538	12432	7117
9539	12433	7116
9540	12434	7114
9541	12435	7113
9542	12436	7111
9543	12437	7110
9544	12438	7108
9545	12439	7107
9546	12440	7105
9547	12441	7104
9548	12442	7102
9549	12443	7101
9550	12444	7100
9551	12445	7098
9552	12446	7097
9553	12447	7095
9554	12448	7094
9555	12449	7092
9556	12450	7091
9557	12452	7089
9558	12453	7088
9559	12454	7087
9560	12457	7086
9561	12459	7085
9562	12460	7084
9563	12461	7082
9564	12462	7081
9565	12463	7079
9566	12464	7078
9567	12465	7076
9568	12466	7075
9569	12467	7074
9570	12468	7072
9571	12469	7071
9572	12470	7069
9573	12471	7068
9574	12472	7066
9575	12473	7065
9576	12474	7063
9577	12475	7062
9578	12476	7060
9579	12477	7059
9580	12478	7057
9581	12479	7056
9582	12480	7055
9583	12482	7053
9584	12485	7053
9585	12486	7052
9586	12487	7050
9587	12488	7049
9588	12489	7047
9589	12490	7046
9590	12491	7044
9591	12492	7043
9592	12493	7041
9593	12494	7040
9594	12495	7039
9595	12496	7037
9596	12497	7036
9597	12498	7034
9598	12500	7033
9599	12501	7031
9600	12502	7030
9601	12503	7028
9602	12504	7027
9603	12505	7026
9604	12506	7024
9605	12507	7023
9606	12508	7021
9607	12509	7020
9608	12510	7018
9609	12512	7018
9610	12515	7017
9611	12516	7016
9612	12517	7014
9613	12518	7013
9614	12519	7011
9615	12520	7010
9616	12521	7008
9617	12522	7007
9618	12523	7005
9619	12524	7004
9620	12525	7002
9621	12526	7001
9622	12527	7000
9623	12528	6998
9624	12529	6997
9625	12530	6995
9626	12531	6994
9627	12532	6992
9628	12533	6991
9629	12535	6989
9630	12536	6988
9631	12537	6987
9632	12538	6985
9633	12539	6984
9634	12540	6982
9635	12541	6981
9636	12543	6980
9637	12545	6979
9638	12546	6978
9639	12548	6977
9640	12549	6975
9641	12550	6974
9642	12551	6972
9643	12552	6971
9644	12553	6969
9645	12554	6968
9646	12555	6966
9647	12556	6965
9648	12557	6963
9649	12558	6962
9650	12559	6961
9651	12560	6959
9652	12561	6958
9653	12562	6956
9654	12563	6955
9655	12564	6953
9656	12565	6952
9657	12566	6950
9658	12567	6949
9659	12568	6947
9660	12569	6946
9661	12570	6945
9662	12572	6943
9663	12573	6942
9664	12575	6941
9665	12576	6940
9666	12579	6939
9667	12580	6938
9668	12581	6936
9669	12582	6935
9670	12583	6933
9671	12584	6932
9672	12585	6931
9673	12586	6929
9674	12587	6928
9675	12588	6926
9676	12589	6925
9677	12591	6923
9678	12592	6922
9679	12593	6921
9680	12594	6919
9681	12595	6918
9682	12596	6916
9683	12597	6915
9684	12598	6913
9685	12599	6912
9686	12600	6910
9687	12601	6909
9688	12603	6908
9689	12605	6907
9690	12606	6906
9691	12607	6904
9692	12608	6903
9693	12609	6901
9694	12610	6900
9695	12611	6898
9696	12612	6897
9697	12613	6895
9698	12614	6894
9699	12615	6892
9700	12616	6891
9701	12617	6890
9702	12618	6888
9703	12619	6887
9704	12620	6885
9705	12621	6884
9706	12622	6882
9707	12623	6881
9708	12624	6879
9709	12625	6878
9710	12626	6877
9711	12627	6875
9712	12628	6874
9713	12631	6873
9714	12632	6872
9715	12633	6870
9716	12634	6869
9717	12635	6867
9718	12636	6866
9719	12637	6865
9720	12638	6863
9721	12639	6862
9722	12640	6860
9723	12641	6859
9724	12642	6857
9725	12643	6856
9726	12644	6854
9727	12645	6853
9728	12646	6851
9729	12648	6850
9730	12649	6849
9731	12650	6847
9732	12651	6846
9733	12652	6845
9734	12655	6844
9735	12657	6843
9736	12658	6841
9737	12659	6840
9738	12660	6839
9739	12661	6837
9740	12662	6836
9741	12663	6834
9742	12664	6833
9743	12665	6831
9744	12666	6830
9745	12667	6828
9746	12668	6827
9747	12669	6825
9748	12670	6824
9749	12671	6823
9750	12672	6821
9751	12673	6820
9752	12674	6818
9753	12675	6817
9754	12676	6815
9755	12677	6814
9756	12678	6812
9757	12679	6811
9758	12680	6810
9759	12681	6808
9760	12682	6807
9761	12683	6805
9762	12685	6804
9763	12687	6803
9764	12689	6802
9765	12690	6801
9766	12691	6799
9767	12692	6798
9768	12693	6796
9769	12694	6795
9770	12695	6794
9771	12696	6792
9772	12697	6791
9773	12698	6789
9774	12699	6788
9775	12700	6786
9776	12701	6785
9777	12702	6783
9778	12703	6782
9779	12704	6781
9780	12705	6779
9781	12706	6778
9782	12707	6776
9783	12708	6775
9784	12710	6774
9785	12712	6773
9786	12714	6772
9787	12715	6770
9788	12716	6769
9789	12717	6768
9790	12718	6766
9791	12719	6765
9792	12720	6763
9793	12721	6762
9794	12722	6760
9795	12723	6759
9796	12724	6757
9797	12725	6756
9798	12726	6754
9799	12727	6753
9800	12729	6752
9801	12730	6750
9802	12731	6749
9803	12732	6747
9804	12733	6746
9805	12734	6744
9806	12735	6743
9807	12736	6742
9808	12737	6740
9809	12738	6739
9810	12739	6737
9811	12740	6736
9812	12741	6735
9813	12744	6734
9814	12745	6733
9815	12747	6731
9816	12748	6730
9817	12749	6729
9818	12750	6727
9819	12751	6726
9820	12752	6724
9821	12753	6723
9822	12754	6721
9823	12755	6720
9824	12756	6718
9825	12757	6717
9826	12758	6716
9827	12759	6714
9828	12760	6713
9829	12761	6711
9830	12762	6710
9831	12763	6709
9832	12764	6707
9833	12766	6706
9834	12767	6704
9835	12768	6703
9836	12769	6702
9837	12772	6701
9838	12774	6700
9839	12775	6699
9840	12776	6697
9841	12777	6696
9842	12778	6695
9843	12779	6693
9844	12780	6692
